name,validity_flag,Comment,A,B,C,PA,RA_centroid,Dec_centroid,Class,ra_wise,dec_wise,ra_des,dec_des,MAG_AUTO,RA_desi,DEC_desi,photo_z,L__888_,ABS_MAG,flux,Class_num,id,RAJ2000,DEJ2000,zphot,e_zphot,fclean,fqual,Separation,AllWISE,RAJ2000_x,DEJ2000_x,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID_x,ccf,ex,var,qph,pmRA,e_pmRA,pmDE,e_pmDE,d2M,angDist,RAFdeg,DEFdeg,DES,CoadID,Aimg,a_Aimg,Bimg,e_Bimg,PA_x,e_PA,KRad,S_Gg,S_Gr,S_Gi,S_Gz,S_GY,gmag,rmag,imag,zmag,Ymag,e_gmag,e_rmag,e_imag,e_zmag,e_Ymag,gFlag,rFlag,iFlag,zFlag,YFlag,angDist_x,Ratio
J202201.2-562709,4.0,djs,0.0,47.4615,34.872,52.95535,305.5049923,-56.45339224,SINGLE,305.504935,-56.4525139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009692852,0.5,8000055619003550,305.505064977137,-56.452570684441,0.2249999940395355,0.0130000002682209,1,1,0.3296284984514962,J202201.18-562709.0,305.504935,-56.4525139,0.0581000000238418,0.0562000013887882,103.0999984741211,14.107999801635742,13.770999908447266,12.01099967956543,8.987000465393066,16.219999313354492,15.364999771118164,14.456000328063965,0.0270000007003545,0.0370000004768371,,,0.1400000005960464,0.125,0.0920000001788139,3066056101351013665,0000,0,00nn,AAUU,119.0,116.0,-152.0,115.0,0.2759999930858612,0.000108,305.505034113,-56.452531892,J202201.20-562709.1,168702097,10.300999641418455,0.0219999998807907,7.010000228881836,0.0140000004321336,32.47669,-61.68659,3.5,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0289999991655349,18.876300811767575,17.52680015563965,17.071399688720703,16.70789909362793,16.580900192260742,0.006043,0.002353,0.002331,0.002663,0.00944,3,3,3,3,3,0.207547,0.057777780500459154
J202205.0-503551,4.0,bt?,35.1,56.2828,38.1149,96.6325145,305.5236467,-50.5950925,FR2,305.5206952,-50.5973758,305.520695,-50.597395,18.936199188232425,305.5206954,-50.59738673,0.33003813,0.0,0.0,0.014954006,2.0,8000076294000602,305.520695376285,-50.597386725979,0.3210000097751617,0.0419999994337558,0,0,0.0393355871870171,J202204.96-503550.5,305.5206952,-50.5973758,0.0854000002145767,0.0793000012636184,124.5,14.973999977111816,14.737000465393066,12.211000442504885,8.991999626159668,,,,0.0340000018477439,0.0579999983310699,,,,,,3065050001351010990,0000,0,nnnn,AAUU,,,,,,4.2e-05,305.520679071,-50.59734908,J202204.96-503550.4,168514387,4.7820000648498535,0.0199999995529651,4.710999965667725,0.0179999992251396,69.41266,14.73871,3.5,0.0280000008642673,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0280000008642673,20.67770004272461,18.991500854492188,18.40329933166504,18.060400009155277,17.929500579833984,0.015604,0.005444,0.004582,0.005598,0.019987,2,2,2,2,2,0.103011,0.13084111574692442
J202203.4-590038,1.0,fr2,96.20810777,126.4117786,41.81048958,71.63730108,305.5120579,-59.00978595,FR2,305.5142164,-59.0105447,305.514333,-59.010523,22.14310073852539,0.0,0.0,0.0,0.0,0.0,0.018093457,2.0,8000047881002255,305.514329043715,-59.010518062408,1.1449999809265137,0.0810000002384185,1,1,0.2297616778765339,J202203.41-590037.9,305.5142164,-59.0105447,0.1225999966263771,0.1137999966740608,144.60000610351562,15.661999702453612,15.248000144958496,12.645000457763672,9.095000267028809,,,,0.0460000000894069,0.0820000022649765,,,,,,3052059101351032379,0000,0,00nn,AAUU,-45.0,367.0,-300.0,380.0,,7.6e-05,305.514295328,-59.010486037,J202203.43-590037.7,168941263,2.822999954223633,0.0540000014007091,2.5850000381469727,0.0480000004172325,-8.28181,74.16346,3.713000059127808,0.0099999997764825,0.0049999998882412,0.0189999993890523,0.0270000007003545,0.0430000014603138,24.772199630737305,22.31279945373535,21.137399673461918,20.236799240112305,20.1875,0.339976,0.055772,0.035409,0.02448,0.08908,3,3,3,3,3,0.256909,0.07074235946525932
J202216.6-544544,1.0,single,0.0,40.43053004,28.88311192,68.13099053,305.5666433,-54.76239424,SINGLE,305.5689736,-54.7621834,305.568624,-54.761999,25.44729995727539,0.0,0.0,0.0,0.0,0.0,0.029967626,0.5,8000061347001830,305.568588501448,-54.761983911963,1.1720000505447388,0.2259999960660934,1,1,1.0749754072548707,J202216.55-544543.8,305.5689735,-54.7621834,0.3305000066757202,0.3003000020980835,142.39999389648438,17.10099983215332,16.416000366210938,12.73799991607666,9.062000274658203,,,,0.1089999973773956,0.2119999974966049,,,,,,3063054601351014483,0000,0,nnnn,BBUU,2041.0,1455.0,78.0,1493.0,,0.000158,305.568618332,-54.76195884,J202216.46-544543.0,168631329,1.4769999980926514,0.164000004529953,1.368000030517578,0.1490000039339065,-47.01778,41.11631,4.883999824523926,0.0480000004172325,0.4930000007152557,0.5429999828338623,0.0640000030398368,0.0020000000949949,27.198400497436523,24.65589904785156,23.25230026245117,22.430200576782227,22.07999992370605,2.597516,0.472286,0.148413,0.129478,0.336407,0,0,0,0,0,1.094568,0.19283275283226303
J202218.7-544252,1.0,fr2,22.09072203,37.72778024,18.38017077,179.6429919,305.5791562,-54.7131911,FR2,305.57799,-54.7144,305.578006,-54.714455,18.447900772094727,305.5780183,-54.71444844,0.40698686,0.0,0.0,0.002902471,2.0,8000061347002505,305.578018348345,-54.714448442121,0.4050000011920929,0.0379999987781047,1,1,0.1840862562827828,J202218.71-544251.8,305.5779901,-54.7144,0.0694999992847442,0.0658999979496002,127.0,14.597999572753906,14.385000228881836,12.050000190734863,8.581999778747559,,,,0.0299999993294477,0.0439999997615814,,,,,,3063054601351016309,0000,0,00nn,AAUU,-37.0,170.0,-74.0,175.0,,0.000117,305.578017817,-54.714414814,J202218.72-544251.8,168627452,9.770000457763672,0.0469999983906745,6.396999835968018,0.0280000008642673,-55.26264,31.13103,3.513999938964844,0.0,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0010000000474974,20.47520065307617,18.661399841308597,18.042800903320312,17.69569969177246,17.5492000579834,0.02709,0.008107,0.005025,0.006942,0.027994,0,0,0,0,0,0.078679,0.09382715720062719
J202218.8-564910,4.0,fr2,47.4,77.9946,35.3636,43.39774,305.5830356,-56.81599051,FR2,305.5782891,-56.8194446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615676,2.0,8000054821000883,305.578296197837,-56.819456635381,0.2820000052452087,0.0689999982714653,1,1,0.0455282196578354,J202218.78-564910.0,305.5782892,-56.8194446,0.1718000024557113,0.1574999988079071,151.3000030517578,16.29199981689453,15.847000122070312,12.616999626159668,8.586999893188477,,,,0.0590000003576278,0.1309999972581863,0.4399999976158142,,,,,3046057601351054329,0000,0,0nnn,ABCU,-167.0,631.0,-97.0,666.0,,0.000102,305.578260285,-56.81942538,J202218.78-564909.9,166419820,4.427999973297119,0.0309999994933605,3.884999990463257,0.025000000372529,21.23033,-78.22249,3.5,0.006000000052154,0.0280000008642673,0.0280000008642673,0.0280000008642673,0.0010000000474974,20.906200408935547,19.864500045776367,19.496400833129883,19.20800018310547,19.15690040588379,0.018322,0.008895,0.010275,0.014653,0.056912,0,0,0,0,0,0.0895,0.24468084038320295
J202224.9-523419,4.0,cd frx slightly bent,33.1,48.8694,21.869,94.134671,305.6030741,-52.57151262,FR2,305.6036725,-52.5718794,305.603615,-52.57182,17.991600036621094,305.6036154,-52.57181562,0.08441651,0.0,0.0,0.000257458,2.0,8000069083000829,305.603615425359,-52.571815617877,0.1080000028014183,0.0230000000447034,1,1,0.2613763332748734,J202224.88-523418.7,305.6036725,-52.5718794,0.0733999982476234,0.0666999965906143,108.1999969482422,14.336999893188477,14.07900047302246,9.95699977874756,8.041000366210938,16.461000442504883,15.706000328063965,15.24899959564209,0.0320000015199184,0.0439999997615814,0.0509999990463256,0.2370000034570694,0.1449999958276748,0.1710000038146972,0.1800000071525573,3057053101351044979,0000,0,nnnn,AAAB,,,,,0.1360000073909759,4.8e-05,305.603587494,-52.571789117,J202224.86-523418.4,165858086,7.176000118255615,0.0149999996647238,3.0290000438690186,0.0070000002160668,-12.08146,77.0965,3.5,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0289999991655349,0.0280000008642673,18.67259979248047,17.98590087890625,17.677099227905273,17.42289924621582,17.29960060119629,0.00311,0.002581,0.002629,0.003119,0.010483,0,0,0,0,0,0.374471,0.21296295785282474
J202226.7-550901,4.0,frx,16.8,50.6844,30.9745,47.653065,305.6098584,-55.1512215,FR1,305.6111105,-55.1503044,305.610943,-55.150104,22.692100524902344,305.6109525,-55.1500863,0.6640443,6.4299999999999995e+25,-20.37812347,0.028588124,1.0,8000059685005115,305.610952518184,-55.150086301548,0.6439999938011169,0.0750000029802322,1,1,0.8497565547876581,J202226.66-550901.0,305.6111104,-55.1503044,0.6108999848365784,0.5465999841690063,151.1999969482422,17.648000717163086,16.84000015258789,12.161999702453612,8.968999862670898,,,,0.181999996304512,,,,,,,3063054601351009969,0000,0,nnnn,BUUU,-2136.0,2574.0,1207.0,2729.0,,0.000134,305.610925231,-55.150063389,J202226.62-550900.2,168658914,2.2300000190734863,0.0769999995827674,1.995000004768372,0.0689999982714653,-71.31957,21.67682,4.626999855041504,0.0280000008642673,0.0640000030398368,0.1570000052452087,0.0209999997168779,0.5120000243186951,23.88759994506836,22.63319969177246,21.766000747680664,21.32699966430664,21.98579978942871,0.20764,0.086647,0.074571,0.070159,0.544022,3,3,3,3,3,0.947658,0.11645963307787553
J202227.8-554136,4.0,frx,16.9,38.1286,26.0693,320.3177,305.6152245,-55.69330853,FRx,305.6157747,-55.6932932,305.615765,-55.693332,22.32819938659668,305.6157765,-55.69333288,0.8111288,0.0,0.0,0.00555726,1.5,8000058043004352,305.615776473473,-55.693332882366,0.8349999785423279,0.0769999995827674,1,1,0.1429018315590978,J202227.78-554135.8,305.6157748,-55.6932932,0.1624999940395355,0.1499000042676925,146.6999969482422,16.07699966430664,15.928000450134276,12.664999961853027,9.039999961853027,,,,0.0540000014007091,0.1480000019073486,,,,,,3066056101351040628,0000,0,0nnn,ABUU,-298.0,585.0,287.0,602.0,,0.000114,305.615748646,-55.693297502,J202227.77-554135.8,167642612,2.9670000076293945,0.061999998986721,2.325999975204468,0.0460000000894069,85.47557,-0.65958,4.189000129699707,0.25,0.0109999999403953,0.025000000372529,0.0240000002086162,0.003000000026077,24.34650039672852,22.317800521850582,21.002700805664062,20.340900421142575,20.54829978942871,0.531448,0.064638,0.037435,0.031565,0.166856,3,3,3,3,3,0.055086,0.092215570732334
J202230.3-504644,1.0,frx,20.09975124,43.95691207,22.99203854,94.31035385,305.6263674,-50.77929081,FRx,305.6262231,-50.7789872,305.626204,-50.778977,21.473800659179688,305.6262001,-50.77898011,0.866383,5.45e+25,-22.30276234,0.01164421,1.5,8000075375001910,305.626200133672,-50.778980109268,0.8500000238418579,0.0860000029206276,1,1,0.0581781194122805,J202230.29-504644.3,305.6262231,-50.7789872,0.1067999973893165,0.1001999974250793,153.1999969482422,15.425000190734863,15.232999801635742,12.66100025177002,8.913000106811523,,,,0.0399999991059303,0.0839999988675117,,,,,,3051051501351055474,0000,0,00nn,AAUU,-244.0,310.0,46.0,327.0,,0.000108,305.626183151,-50.778932542,J202230.28-504644.1,168527311,3.674000024795532,0.0610000006854534,2.8429999351501465,0.0450000017881393,-12.51055,76.84718,3.9700000286102295,0.0010000000474974,0.0109999999403953,0.0219999998807907,0.0270000007003545,0.0010000000474974,23.76099967956543,21.767799377441406,20.506000518798828,19.832599639892575,19.61260032653809,0.256915,0.046954,0.024787,0.025886,0.064991,0,0,0,0,0,0.216767,0.10117647118634417
J202240.1-625601,4.0,s-shaped?,32.4,70.4868,30.0976,23.0513,305.6684427,-62.93259927,FR1,305.6672456,-62.93357,305.667594,-62.933627,20.094200134277344,305.6675832,-62.93363685,0.48916724,2.32e+24,-22.17557121,0.000794166,1.0,8000036622004879,305.667583201451,-62.933636846655,0.481000006198883,0.0540000014007091,1,1,0.6031096350166408,J202240.13-625600.8,305.6672456,-62.93357,0.100100003182888,0.0943000018596649,151.10000610351562,15.373000144958496,15.267999649047852,12.206000328063965,9.18000030517578,,,,0.0379999987781047,0.0810000002384185,,,,,,3071063701351063033,0000,0,00nn,AAUU,74.0,281.0,-178.0,296.0,,0.000108,305.667533457,-62.933574919,J202240.20-625600.8,168025694,4.10699987411499,0.0399999991059303,3.670000076293945,0.0359999984502792,-11.76654,79.00847,3.5,0.0130000002682209,0.0289999991655349,0.0289999991655349,0.0280000008642673,0.0309999994933605,22.108800888061523,20.20639991760254,19.468299865722656,19.053199768066406,18.888999938964844,0.06615,0.013468,0.017743,0.01352,0.052032,0,0,0,0,0,0.471865,0.1122661137313609
J202248.5-594613,1.0,djs,30.0,65.96966657,23.24016266,53.09454097,305.7058123,-59.76935288,FR1,305.7021549,-59.7701668,305.702214,-59.770182,19.01449966430664,0.0,0.0,0.0,0.0,0.0,0.011021222,1.0,8000045663002272,305.702222970693,-59.770182347686,0.7929999828338623,0.3899999856948852,1,0,0.13548004750265,J202248.51-594612.6,305.7021549,-59.7701668,0.0776999965310096,0.0727000012993812,143.10000610351562,15.166000366210938,14.345000267028809,11.967000007629396,8.630000114440918,,,,0.0340000018477439,0.0439999997615814,0.2560000121593475,,,,,3052059101351002781,0000,0,00nn,AABU,-103.0,238.0,-92.0,245.0,,6.9e-05,305.702186442,-59.770147921,J202248.52-594612.5,169617762,2.6010000705718994,0.0080000003799796,2.496000051498413,0.0080000003799796,-58.2451,23.18367,3.5,0.8809999823570251,0.9470000267028807,0.8560000061988831,0.5740000009536743,0.2910000085830688,19.106000900268555,18.94960021972656,18.96430015563965,18.87849998474121,18.86100006103516,0.002908,0.002495,0.005296,0.006058,0.021911,0,0,0,0,0,0.088812,0.49180327129539453
J202250.8-571257,4.0,fr2,64.2,87.5633,29.2429,21.571308,305.7075952,-57.21979565,FR2,305.7114858,-57.2159295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005012385,2.0,8000053242003208,305.711469537291,-57.21594267499,0.4480000138282776,0.0469999983906745,1,1,0.0570487206842883,J202250.75-571257.3,305.7114857,-57.2159295,0.1172999963164329,0.1093000024557113,134.60000610351562,15.753999710083008,15.75,12.428999900817873,9.116000175476074,,,,0.0410000011324882,0.1169999986886978,,,,,,3046057601351051443,0000,0,0nnn,ABUU,-177.0,421.0,434.0,420.0,,0.000114,305.711463049,-57.215911551,J202250.75-571257.2,166447327,4.527999877929688,0.0450000017881393,3.3970000743865967,0.0309999994933605,-65.75639,19.67553,3.5290000438690186,0.0,0.0280000008642673,0.0280000008642673,0.0280000008642673,0.0,22.38109970092773,20.50119972229004,19.726299285888672,19.31889915466309,19.31209945678711,0.082029,0.014546,0.015073,0.01435,0.052758,0,0,0,0,0,0.07837,0.10491070745522348
